ward,poi,fclass,distance_m,population,flow_score
Yangoji,Baze university,university,58351.15666778255,23268.080078125,68.01457903722502
Yangoji,Baze university,university,57763.67015978387,23268.080078125,72.13004934319497
Yangoji,"LEA Primary, Junior and Senior Secondary School Kuchigoro",school,57161.81312768307,23268.080078125,76.60454688618977
Yangoji,"FEDERAL MEDICAL CENTER, JABI",hospital,57395.50648310862,23268.080078125,74.83510538936333
Yangoji,Chief Palace Kuchingoro,community_centre,57355.04896473535,23268.080078125,75.1384829358123
Yangoji,ECWA Bethel School,school,57486.01860286215,23268.080078125,74.16081317159586
Yangoji,Women Center Kuchigoro,community_centre,57537.182851679514,23268.080078125,73.78234397207356
Yangoji,MJ Salasi International School,school,57945.69646860109,23268.080078125,70.82897013610616
Yangoji,National Open University of Nigeria,university,57817.67152564423,23268.080078125,71.74158704353319
Yangoji,International Community School,school,62034.81759250311,23268.080078125,47.05682845258434
Yangoji,Nizamiye Hospital,hospital,61011.91445429558,23268.080078125,52.125084496372274
Yangoji,Art & Craft Market,market_place,63481.06762160542,23268.080078125,40.720472850630316
Yangoji,park_472382164,park,63123.364312368525,23268.080078125,42.20342231830402
Yangoji,park_498323521,park,63383.49883338365,23268.080078125,41.11972211590406
Yangoji,park_498323520,park,64025.984534732605,23268.080078125,38.560918639901715
Yangoji,Arewa Specialist Hospital,hospital,63654.977783261194,23268.080078125,40.018424807743585
Yangoji,Windsor Locks School,school,63586.00653726608,23268.080078125,40.2953909068199
Yangoji,Hilltop Park,park,63603.15632842917,23268.080078125,40.226344376532985
Yangoji,mall_424362497,mall,65313.69131719427,23268.080078125,33.901817104797445
Yangoji,Gwarinpa General Hospital,hospital,63827.72108837115,23268.080078125,39.33306987742731
Yangoji,Bakan Gizo Pharmacy & Stores,supermarket,65407.14789048189,23268.080078125,33.58645825251612
Yangoji,Peace Care Clinic,hospital,66794.51484693562,23268.080078125,29.235574188626057
Yangoji,St Jude Women`s Clinic,hospital,66864.70658292457,23268.080078125,29.031083136813773
Yangoji,Park 24,park,68168.20809413068,23268.080078125,25.48313694578024
Yangoji,Big Ideas Supermarket and Pharmacy,supermarket,66722.49637850233,23268.080078125,29.44688431456373
Yangoji,"LEA Primary and Secondary School, Galadinma",school,66563.57652427613,23268.080078125,29.918592029250558
Yangoji,St Raphael Children`s Hospital,hospital,66235.50188321485,23268.080078125,30.916423830801158
Yangoji,Cok Best Mall,mall,60109.26622678577,23268.080078125,57.04903287343918
Yangoji,park_843331857,park,51700.29757673212,23268.080078125,132.2650665360245
Yangoji,park_843331826,park,51819.88310171215,23268.080078125,130.69278762136616
Yangoji,park_843331824,park,51700.29757673212,23268.080078125,132.2650665360245
Yangoji,park_843331762,park,51560.06139904691,23268.080078125,134.13296802956017
Yangoji,park_843331828,park,51774.5064534936,23268.080078125,131.28717523221223
Yangoji,park_843331827,park,51922.6443197745,23268.080078125,129.3566495332915
Yangoji,park_843331770,park,51720.370983799636,23268.080078125,131.99983178120738
Yangoji,park_843331791,park,51720.370983799636,23268.080078125,131.99983178120738
Yangoji,park_843331829,park,51774.5064534936,23268.080078125,131.28717523221223
Yangoji,park_843331764,park,51560.06139904691,23268.080078125,134.13296802956017
Yangoji,embassy_564467215,embassy,63785.243918921034,23268.080078125,39.50050097304809
Yangoji,High Commission of Ghana,embassy,64250.617378119605,23268.080078125,37.704370222948924
Yangoji,sports_centre_12218109,sports_centre,65391.85980015485,23268.080078125,33.637844803372005
Yangoji,Sportfield,park,65391.85980015485,23268.080078125,33.637844803372005
Yangoji,High Commission of Canada,embassy,64163.477272273274,23268.080078125,38.034362192786624
Yangoji,H-Medix,mall,70257.1852816637,23268.080078125,20.679010873904787
Yangoji,Asokoro District Hospital,hospital,70342.32133288849,23268.080078125,20.50370524133289
Yangoji,"Asokor District Hospital, ASOKORO",hospital,70679.6427942852,23268.080078125,19.82360634417831
Yangoji,High Commission of India in Abuja,embassy,63156.75379714723,23268.080078125,42.06274225802849
Yangoji,Embassy of France,embassy,62852.28345699713,23268.080078125,43.36312392951221
Yangoji,High Commission of South Africa in Abuja,embassy,62411.3190905149,23268.080078125,45.31806947118197
Yangoji,RUSSIAN EMBASSY,embassy,63735.351788462394,23268.080078125,39.69806983456407
Yangoji,Embassy of the Russian Federation,embassy,63735.351788462394,23268.080078125,39.69806983456407
Yangoji,park_681586237,park,64803.99809946178,23268.080078125,35.67456381413274
Yangoji,Divine Mercy Secondary School,school,68259.94970693496,23268.080078125,25.25041966267551
Yangoji,National Defence College,college,65408.56923271344,23268.080078125,33.58168480660693
Yangoji,Grand Square,mall,64620.848968377955,23268.080078125,36.33396031335198
Yangoji,Ceddi Plaza,mall,65579.15542180896,23268.080078125,33.01368605401736
Yangoji,All Saints' School,school,65519.508775297145,23268.080078125,33.211190057248906
Yangoji,Zuma,mall,65843.3881337642,23268.080078125,32.15278053327195
Yangoji,Intercontinental Plaza,mall,65751.50520162657,23268.080078125,32.449571119879955
Yangoji,hospital_12167605,hospital,65639.87625024031,23268.080078125,32.81383159780309
Yangoji,Wuse General Hospital,hospital,65639.87625024031,23268.080078125,32.81383159780309
Yangoji,Embassy of Israel,embassy,70678.049220638,23268.080078125,19.826765633565895
Yangoji,sports_centre_188746993,sports_centre,68501.19936911526,23268.080078125,24.648543454334085
Yangoji,courthouse_2838256,courthouse,66915.38615370863,23268.080078125,28.884327044434475
Yangoji,park_12181852,park,66398.46735539599,23268.080078125,30.416676012086732
Yangoji,Novare Central Mall,mall,65316.38758097528,23268.080078125,33.89267751283335
Yangoji,Prince Ebeano Supermarket,supermarket,66545.40091857752,23268.080078125,29.973020330812265
Yangoji,Central Park,park,66398.46735539599,23268.080078125,30.416676012086732
Yangoji,Durban Street Neighbourhood Park,park,68283.82566316232,23268.080078125,25.190203785404755
Yangoji,Febson Mall,mall,65987.85848110623,23268.080078125,31.691607508644925
Yangoji,Wuse Shopping Plaza,mall,66012.37870568354,23268.080078125,31.613994169024952
Yangoji,Wuse Shopping Plaza,mall,66012.37870568354,23268.080078125,31.613994169024952
Yangoji,Wuse Shopping Plaza,mall,66028.52727451555,23268.080078125,31.562983291654206
Yangoji,park_12234438,park,65278.161550837154,23268.080078125,34.022483704746485
Yangoji,Berger Park Wuse,park,65373.564701021685,23268.080078125,33.699441902973554
Yangoji,Silverbird Cinema & Shopping Centre,mall,67321.02606256834,23268.080078125,27.736109056534776
Yangoji,Harrow Park,park,68322.74669559034,23268.080078125,25.09235146076581
Yangoji,Chocolate Mall,mall,67348.95860198243,23268.080078125,27.658743162190365
Yangoji,Limi Children`s Hospital,hospital,67827.33332516879,23268.080078125,26.366767597361747
Yangoji,park_896977881,park,69837.24695828828,23268.080078125,21.565893254861905
Yangoji,Millennium Park,park,67539.57108731668,23268.080078125,27.136525853003985
Yangoji,Embassy of Mexico,embassy,68790.20994138572,23268.080078125,23.94637013971482
Yangoji,Embassy of Indonesia,embassy,68779.47633452834,23268.080078125,23.972087031270057
Yangoji,Wuse Market,market_place,66281.19506274503,23268.080078125,30.775479116183444
Yangoji,Eden Park & Garden,park,65434.14156139349,23268.080078125,33.495918327624715
Yangoji,Childcare and Wellness Clinic,hospital,66024.98250600176,23268.080078125,31.574173621830905
Yangoji,Christian Community School,school,67602.11023927055,23268.080078125,26.96734589159343
Yangoji,Schatz Park,park,68229.6182403122,23268.080078125,25.32712415798176
Yangoji,H-Medix,supermarket,67992.73767901244,23268.080078125,25.934236766902917
Yangoji,4U Supermarket,supermarket,68192.72211890656,23268.080078125,25.42074402705761
Yangoji,Unity Fountain,park,68745.17444681814,23268.080078125,24.054457006539664
Yangoji,Shagari Park,park,68745.17444681814,23268.080078125,24.054457006539664
Yangoji,Discovery Mall,mall,67847.90257260125,23268.080078125,26.312588880565123
Yangoji,public_building_217303273,public_building,68961.44304898879,23268.080078125,23.539819680753045
Yangoji,Embassy of Spain,embassy,68811.29272530954,23268.080078125,23.895937706458263
Yangoji,Embassy of Japan,embassy,68745.26178667585,23268.080078125,24.054246916171902
Yangoji,mall_1087204142,mall,68463.0210935333,23268.080078125,24.742827207837852
Yangoji,Apostolic Nunciature,embassy,69167.71235430855,23268.080078125,23.059238947443497
Yangoji,Federal Road Maintenance Agency (FERMA),public_building,68331.783636894,23268.080078125,25.069685892946428
Yangoji,park_12195280,park,68213.4060000049,23268.080078125,25.368218402783643
Yangoji,Ambassade de Suisse,embassy,68896.10549800548,23268.080078125,23.69412665063547
Yangoji,Nigeria National Merit Award,public_building,69218.56473455069,23268.080078125,22.942274875864666
Yangoji,National Universities Commission,public_building,69218.56473455069,23268.080078125,22.942274875864666
Yangoji,Chinese Economic Consulate,embassy,69344.16048909866,23268.080078125,22.655931582598168
Yangoji,DIFF Hospital,hospital,70443.96150743465,23268.080078125,20.296360734979366
Yangoji,Embassy of Iran,embassy,69777.46173346846,23268.080078125,21.69521161370558
Yangoji,Embassy of Lebanon,embassy,69016.95254672688,23268.080078125,23.409513320645193
Yangoji,Embassy of the Republic of Korea in Abuja,embassy,69559.79055031863,23268.080078125,22.1726310239067
Yangoji,park_12195290,park,68615.99139314773,23268.080078125,24.367215633829257
Yangoji,embassy_793899711,embassy,69633.68832148724,23268.080078125,22.009384144465127
Yangoji,Druz Resort,park,68615.99139314773,23268.080078125,24.367215633829257
Yangoji,Pyakasa Government Science Secondary School,school,69372.2693876082,23268.080078125,22.59233767405661
Yangoji,FCT Farmers Market,market_place,69848.04662868613,23268.080078125,21.542615372898226
Yangoji,FCT Farmers Market,market_place,69848.04662868613,23268.080078125,21.542615372898226
Yangoji,Embassy of Venezuela,embassy,69848.04662868613,23268.080078125,21.542615372898226
Yangoji,Maitama Amusement Park,park,69576.05807592046,23268.080078125,22.136590961702122
Yangoji,library_899488909,library,69874.62589778572,23268.080078125,21.485432703130357
Yangoji,The Springhall School,school,71067.96013055414,23268.080078125,19.068575789505683
Yangoji,The Springhall School,school,71067.96013055414,23268.080078125,19.068575789505683
Yangoji,Embassy of the United Arab Emirates in Abuja,embassy,71273.61015122056,23268.080078125,18.68043522400106
Yangoji,Residence of the U.S. Ambassador,embassy,70312.44298115642,23268.080078125,20.56505854416957
Yangoji,Residence of the British High Commissioner,embassy,70048.91641938225,23268.080078125,21.114206434170743
Yangoji,The Centagon International School,school,70324.91491896225,23268.080078125,20.53942591880402
Yangoji,High Commission of India,embassy,70766.34653267592,23268.080078125,19.652471241090307
Yangoji,Embassy of the Republic of Benin,embassy,71157.29533910131,23268.080078125,18.898984919694453
Yangoji,Embassy of Tunisia,embassy,71267.16561435859,23268.080078125,18.692477779358736
Yangoji,Landmark Plaza,mall,70732.66259080979,23268.080078125,19.718780125506278
Yangoji,Landmark Plaza,mall,70727.17440502529,23268.080078125,19.72960512859323
Yangoji,Embassy of Portugal,embassy,70595.2235901535,23268.080078125,19.99166401792556
Yangoji,Embassy of Indonesia,embassy,71025.50263152753,23268.080078125,19.14970830561689
Yangoji,embassy_902610366,embassy,71374.52386756342,23268.080078125,18.492871986749524
Yangoji,Embassy of the Federal Republic of Germany in Abuja,embassy,70898.1309922312,23268.080078125,19.395181275548975
Yangoji,Abuja Clinics Nigeria,hospital,71042.36777174272,23268.080078125,19.11743927278828
Yangoji,Embassy of the Philippines,embassy,71078.64796284481,23268.080078125,19.048206502614768
Yangoji,Embassy of the Republic of Poland,embassy,71876.00851093866,23268.080078125,17.588352540365246
Yangoji,High Commission of Botswana in Abuja,embassy,71495.0588843239,23268.080078125,18.27130612803195
Yangoji,Embassy of Hungary,embassy,71761.53427380587,23268.080078125,17.790850694062353
Yangoji,Park 'N' Shop,mall,67757.36903935349,23268.080078125,26.551887638219828
Yangoji,Migration Health Assessment Center - Abuja,hospital,68387.52127915077,23268.080078125,24.93034207012235
Yangoji,TEENEE TODDS DAY NURSERY,school,71261.75533385282,23268.080078125,18.702593670415798
Yangoji,Kubwa General Hospital,hospital,62878.76508125122,23268.080078125,43.24844324762911
Yangoji,park_539327740,park,68661.93714264242,23268.080078125,24.255515439248004
Yangoji,Veritas University Abuja,university,82257.34565189548,23268.080078125,6.2282984991212995
Yangoji,pitch_563948803,pitch,62862.7966787297,23268.080078125,43.31755927158785
Yangoji,Stella Maris Football Pitch,pitch,64497.75185719247,23268.080078125,36.78398502305378
Yangoji,pitch_674658120,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_674658116,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_1320040590,pitch,64151.51303928606,23268.080078125,38.07989462246458
Yangoji,pitch_1087154450,pitch,69443.75252233037,23268.080078125,22.431416405362928
Yangoji,pitch_634881009,pitch,60744.62186517533,23268.080078125,53.53713686288498
Yangoji,pitch_499970216,pitch,72250.62236911205,23268.080078125,16.941657159399444
Yangoji,pitch_1242528088,pitch,43063.14722907568,23268.080078125,313.7269506467151
Yangoji,pitch_674658118,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_421795425,pitch,67950.25916758737,23268.080078125,26.044635857629505
Yangoji,pitch_674658107,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_674658140,pitch,60434.74466653787,23268.080078125,55.22210245454846
Yangoji,pitch_886275258,pitch,62492.739436602715,23268.080078125,44.95058624185004
Yangoji,pitch_897206062,pitch,70689.82035241189,23268.080078125,19.803441017023584
Yangoji,pitch_564086181,pitch,67780.61389576727,23268.080078125,26.490239834129152
Yangoji,pitch_674658136,pitch,59412.57366495183,23268.080078125,61.16532109181129
Yangoji,pitch_688023838,pitch,64544.4416767615,23268.080078125,36.61264157168473
Yangoji,pitch_674658139,pitch,60434.74466653787,23268.080078125,55.22210245454846
Yangoji,pitch_793899698,pitch,64043.01017352584,23268.080078125,38.4953220696929
Yangoji,pitch_674658121,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_674658126,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_674658088,pitch,59412.57366495183,23268.080078125,61.16532109181129
Yangoji,pitch_674658125,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_1087155722,pitch,68349.63223016352,23268.080078125,25.024979939044446
Yangoji,pitch_1242528087,pitch,42956.29058285332,23268.080078125,317.0973068022095
Yangoji,pitch_1004291981,pitch,74921.76203466496,23268.080078125,12.970292409169009
Yangoji,pitch_999889093,pitch,68283.82566316232,23268.080078125,25.190203785404755
Yangoji,pitch_999889094,pitch,68283.82566316232,23268.080078125,25.190203785404755
Yangoji,pitch_1101544595,pitch,39309.835760775946,23268.080078125,456.62120335593715
Yangoji,pitch_674658124,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_895642067,pitch,71986.76684018226,23268.080078125,17.39462173172275
Yangoji,pitch_887859754,pitch,60126.35866315594,23268.080078125,56.951605464311456
Yangoji,pitch_674658131,pitch,60434.74466653787,23268.080078125,55.22210245454846
Yangoji,pitch_688023839,pitch,64544.4416767615,23268.080078125,36.61264157168473
Yangoji,pitch_564052809,pitch,69219.59082552022,23268.080078125,22.93992091052879
Yangoji,pitch_421795427,pitch,67950.25916758737,23268.080078125,26.044635857629505
Yangoji,pitch_914231300,pitch,66066.31898225444,23268.080078125,31.44392649733912
Yangoji,pitch_1320040376,pitch,64151.51303928606,23268.080078125,38.07989462246458
Yangoji,pitch_1154804436,pitch,57161.81312768307,23268.080078125,76.60454688618977
Yangoji,pitch_674658114,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_421795423,pitch,67950.25916758737,23268.080078125,26.044635857629505
Yangoji,Multifunctional Pitch,pitch,50825.267603076616,23268.080078125,144.36011642616754
Yangoji,pitch_263616198,pitch,66662.59494998865,23268.080078125,29.623804718363314
Yangoji,pitch_674658117,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_1091018722,pitch,70428.78314328767,23268.080078125,20.327190681877877
Yangoji,pitch_793911112,pitch,63579.79782121855,23268.080078125,40.32041693900883
Yangoji,pitch_886655690,pitch,62033.585643234386,23268.080078125,47.062625972229576
Yangoji,pitch_674658108,pitch,59467.518754854245,23268.080078125,60.830169275690025
Yangoji,pitch_993486534,pitch,56522.27931519477,23268.080078125,81.66371799664579
Kwali,University of Abuja,university,35318.18359405081,40074.34375,1172.241776018762
Kwali,University of Abuja Teaching Hospital,hospital,23844.403398237442,40074.34375,3692.471374257802
Kwali,Kuje Stadium,stadium,33876.34937038104,40074.34375,1354.0517390717735
Kwali,Talek Hospital,hospital,61263.53077092482,40074.34375,87.54373741997446
Kwali,park_813356568,park,48204.64013602849,40074.34375,323.1212333319468
Kwali,park_813356569,park,48204.64013602849,40074.34375,323.1212333319468
Kwali,park_808298029,park,78532.55289774037,40074.34375,15.568292472226803
Kwali,park_843331799,park,47813.14976889564,40074.34375,336.02199694154433
Kwali,park_843331763,park,47632.57784474167,40074.34375,342.14472406206716
Kwali,park_843331796,park,47787.22380242692,40074.34375,336.89429671622474
Kwali,park_843331795,park,47787.22380242692,40074.34375,336.89429671622474
Kwali,park_843331774,park,47698.02443587417,40074.34375,339.9128149842534
Kwali,park_843331830,park,47795.07287415989,40074.34375,336.6299697157393
Kwali,park_843331790,park,47693.138273680204,40074.34375,340.07894248182504
Kwali,park_843331798,park,47850.2161112838,40074.34375,334.7787917794754
Kwali,Secondary School  Sheretti,school,62651.984607590966,40074.34375,76.19479406781565
Kwali,Customary Court Kabusa,courthouse,63187.228929505596,40074.34375,72.22373336480551
Kwali,Kabusa Area Court,courthouse,64857.80757615303,40074.34375,61.112158765726946
Kwali,Kabusa Community Secondary School,school,63762.39189250595,40074.34375,68.18689647196751
Kwali,Waru Health Centre,clinic,69021.77459188955,40074.34375,40.298495776419784
Kwali,Waru Health Centre,clinic,69239.09618760651,40074.34375,39.43217009558646
Kwali,Waru Health Centre,clinic,69239.09618760651,40074.34375,39.43217009558646
Kwali,Novare Apo,mall,71620.91252070318,40074.34375,31.07489783584534
Kwali,CedarCrest Abuja Hospital,hospital,71104.98675448721,40074.34375,32.72020988686139
Kwali,school_543230327,school,77738.51456160274,40074.34375,16.85487859305517
Kwali,Government Secondary School,school,71278.04603279327,40074.34375,32.15882792467932
Kwali,Sahad Hospitals,hospital,71674.14205028702,40074.34375,30.909927071807715
Kwali,Victory Academy,school,63658.82356476935,40074.34375,68.89676641293882
Kwali,school_1156364262,school,63892.98455561569,40074.34375,67.3022148515536
Kwali,Chief Palace Kabusa,community_centre,63879.4386552724,40074.34375,67.39344353586337
Kwali,Eternal Love School,school,63759.68511669072,40074.34375,68.2053556343241
Kwali,Faplins Estate Mall,mall,64851.738111581886,40074.34375,61.14926183262493
Kwali,Sunflower Mall,mall,67344.94237185603,40074.34375,47.655467413141665
Kwali,Prince Ebeano Supermarket,supermarket,66969.85617914304,40074.34375,49.47690444789021
Kwali,"Faithful International Academy, Creche, Nursery & Primary",school,61729.88379352896,40074.34375,83.55484331694024
Kwali,Excel Christabel Nursery and Primary School,school,61729.88379352896,40074.34375,83.55484331694024
Kwali,Gudu Market,market_place,69142.8545201866,40074.34375,39.81350394244527
Kwali,MKK Plaza,mall,68896.57728034299,40074.34375,40.806193598077535
Kwali,Prixair Supermarket,supermarket,68789.70416903174,40074.34375,41.24464082286156
Kwali,Kaura Modern Market,market_place,67566.36516070394,40074.34375,46.61186328796942
Kwali,Anglican Girls Grammar School,school,69730.85510452795,40074.34375,37.539964719423935
Kwali,Dabo Mall,mall,71758.42571241631,40074.34375,30.65050168863803
Kwali,Embassy of Burundi,embassy,75620.76263401924,40074.34375,20.830439166081927
Kwali,Embassy of Norway,embassy,75769.66799862203,40074.34375,20.52256067886971
Kwali,Embassy of Finland,embassy,75831.98699278024,40074.34375,20.395063831356772
Kwali,Barbieplace Supermarket,supermarket,69649.89898489004,40074.34375,37.84510719791902
Kwali,Lasad super market,supermarket,66872.8400108314,40074.34375,49.959246381930946
Kwali,Garki Market,market_place,72018.31474209251,40074.34375,29.8641907114048
Kwali,High commission of Jamaica,embassy,74688.50944582272,40074.34375,22.86576141959056
Kwali,Embassy of Sweden,embassy,75511.70886573625,40074.34375,21.058846123008408
Kwali,sports_centre_12213103,sports_centre,72996.79452286837,40074.34375,27.08045227950079
Kwali,Dummec Plaza,mall,69382.13349667442,40074.34375,38.8721576273205
Kwali,Embassy of Burkina Faso,embassy,67506.2587300782,40074.34375,46.89287424292251
Kwali,Embassy of Palestine,embassy,67705.18766615113,40074.34375,45.96925645802261
Kwali,Abuja Shopping Complex,mall,70426.79152118381,40074.34375,35.01625736122203
Kwali,Garki Hospital,hospital,70514.66940365358,40074.34375,34.7098900235791
Kwali,hospital_1328909774,hospital,70514.66940365358,40074.34375,34.7098900235791
Kwali,Dara Medical Clinic,hospital,69688.22195702813,40074.34375,37.700351050501745
Kwali,Children Development Park,park,69443.38354189499,40074.34375,38.63479315737061
Kwali,Embassy of Egypt,embassy,67407.37655249651,40074.34375,47.35886128854347
Kwali,Embassy of Cuba,embassy,67407.37655249651,40074.34375,47.35886128854347
Kwali,United Nations House Abuja,embassy,67506.2587300782,40074.34375,46.89287424292251
Kwali,Embassy of Iraq,embassy,67541.04362200509,40074.34375,46.7300412572332
Kwali,Embassy of Sudan in Abuja,embassy,67541.04362200509,40074.34375,46.7300412572332
Kwali,Embassy of Ethiopia in Abuja,embassy,67811.31293510234,40074.34375,45.48398601481429
Kwali,Embassy of Guinea in Abuja,embassy,67004.38666343986,40074.34375,49.30635293146876
Kwali,Embassy of North Korea,embassy,67012.05221295453,40074.34375,49.26857138515609
Kwali,High Commission of Zambia in Abuja,embassy,68525.21041164098,40074.34375,42.35009060943216
Kwali,Embassy of Romania,embassy,75690.0213992167,40074.34375,20.686668559993795
Kwali,Legends Supermarket,supermarket,73492.50349415207,40074.34375,25.77077898007496
Kwali,High Commission of Kenya in Abuja,embassy,67541.04362200509,40074.34375,46.7300412572332
Kwali,Embassy of Liberia in Abuja,embassy,67234.1128207791,40074.34375,48.186568467353744
Kwali,Moshood Abiola National Stadium,stadium,65791.15722045634,40074.34375,55.66635248508381
Kwali,Embassy of Benin,embassy,68066.92717425058,40074.34375,44.33608407231463
Kwali,Embassy of Turkey,embassy,67909.3320340107,40074.34375,45.0403339532599
Kwali,sports_centre_13989834,sports_centre,65995.08826326669,40074.34375,54.54263969372683
Kwali,Zalika Garden,park,69684.34781938915,40074.34375,37.71495951497991
Kwali,post_office_211555491,post_office,69916.25322270443,40074.34375,36.850392855965495
Kwali,Embassy of Niger,embassy,68831.77927420204,40074.34375,41.07146813126387
Kwali,Embassy of China,embassy,69084.47979987336,40074.34375,40.0465938241121
Kwali,British High Commission,embassy,68593.41401560768,40074.34375,42.06223049936389
Kwali,Embassy of Brazil,embassy,68333.4954235904,40074.34375,43.16983810725168
Kwali,High Commission of Sierra Leone,embassy,69817.39255036734,40074.34375,37.216505040357404
Kwali,Embassy of Angola,embassy,68333.4954235904,40074.34375,43.16983810725168
Kwali,Embassy of Argentina,embassy,76127.31868785537,40074.34375,19.801540407090986
Kwali,Embassy of the Czech Republic in Abuja,embassy,74811.64638168248,40074.34375,22.585925880279955
Kwali,ECOWAS Secretariat,embassy,75252.59494858379,40074.34375,21.611641048357075
Kwali,National Hospital Abuja,hospital,68323.5122588185,40074.34375,43.21295678741509
Kwali,Embassy of the United States,embassy,69089.54552880688,40074.34375,40.026312442642485
Kwali,High Commission of Pakistan in Abuja,embassy,67353.8768592156,40074.34375,47.61290871086036
Kwali,Trademore Market,market_place,55996.59146798484,40074.34375,148.23998117681697
Kwali,NAFOWA Mini Market,market_place,43863.32891679459,40074.34375,498.7768045000076
Kwali,Nigerian Air Force (NAF) Hospital,hospital,45134.25959051729,40074.34375,439.24864521403975
Kwali,Air Force Girls Comprehensive School,school,43585.28129437873,40074.34375,512.8397777738854
Kwali,Junior Secondary School Galadimawa,school,62164.7207412687,40074.34375,79.99943144178599
Kwali,Premiere Academy (School Number 1),school,56082.50662420561,40074.34375,146.97183053137198
Kwali,Nabel International College,school,61972.47527320693,40074.34375,81.55226266958333
Kwali,Faith Field Academy,school,61832.377541059395,40074.34375,82.70283216476135
Kwali,Customary Court Galadimawa,courthouse,61742.62054515643,40074.34375,83.4484893328719
Kwali,courthouse_927088399,courthouse,61742.62054515643,40074.34375,83.4484893328719
Kwali,Destiny Christian Academy,school,61608.12430503654,40074.34375,84.57842168847648
Kwali,Novare Gateway,mall,61766.22937975272,40074.34375,83.25170955313888
Kwali,Amac Primary Health Care Galadimawa,clinic,61445.979465886696,40074.34375,85.96099571782592
Kwali,Green Access Pharmacy Ltd.,pharmacy,57181.26744322803,40074.34375,131.6786990799575
Kwali,community_centre_1005847354,community_centre,61584.762108846655,40074.34375,84.7762464476339
Kwali,Chief Palace Galadimawa,community_centre,61555.64076501485,40074.34375,85.02348609259975
Kwali,LEA Primary School Galadimawa,school,61504.45212114689,40074.34375,85.45982561624942
Kwali,African univeristy of science and technology,school,61735.409934336356,40074.34375,83.50868248974554
Kwali,Africa University of Science and Technology,university,61624.623065872525,40074.34375,84.43899282514585
Kwali,Baze university,university,63397.692023063544,40074.34375,70.7195743490632
Kwali,Baze university,university,62810.20551506487,40074.34375,74.99872026754507
Kwali,"LEA Primary, Junior and Senior Secondary School Kuchigoro",school,62208.348482964066,40074.34375,79.65117222925365
Kwali,"FEDERAL MEDICAL CENTER, JABI",hospital,62442.04183838962,40074.34375,77.81135860013971
Kwali,Chief Palace Kuchingoro,community_centre,62401.58432001635,40074.34375,78.12680171918315
Kwali,ECWA Bethel School,school,62532.553958143144,40074.34375,77.11024923061316
Kwali,Women Center Kuchigoro,community_centre,62583.71820696051,40074.34375,76.71672800217479
Kwali,MJ Salasi International School,school,62992.23182388209,40074.34375,73.64589607864016
Kwali,National Open University of Nigeria,university,62864.20688092523,40074.34375,74.59480850521976
Kwali,International Community School,school,66089.0459707523,40074.34375,54.03256955860291
Kwali,Nizamiye Hospital,hospital,62831.4941570014,40074.34375,74.83922800631544
Kwali,Art & Craft Market,market_place,64504.21568722151,40074.34375,63.31169283830997
Kwali,park_472382164,park,65007.57029577456,40074.34375,60.20374575484556
Kwali,park_498323521,park,65267.70481678969,40074.34375,58.65783293839927
Kwali,park_498323520,park,65910.19051813862,40074.34375,55.00766559547633
Kwali,Arewa Specialist Hospital,hospital,65539.18376666722,40074.34375,57.08681761549662
Kwali,Windsor Locks School,school,64214.65460206421,40074.34375,65.17175317785548
Kwali,Hilltop Park,park,64231.8043932273,40074.34375,65.06008076747854
Kwali,mall_424362497,mall,67960.5674739706,40074.34375,44.81015798253592
Kwali,Gwarinpa General Hospital,hospital,64456.36915316928,40074.34375,63.61534319661323
Kwali,Bakan Gizo Pharmacy & Stores,supermarket,67022.74839673832,40074.34375,49.21590098935934
Kwali,Peace Care Clinic,hospital,66425.75409419012,40074.34375,52.24353715487594
Kwali,St Jude Women`s Clinic,hospital,66953.48806748081,40074.34375,49.557955111780956
Kwali,Park 24,park,66968.55761070146,40074.34375,49.483329779738135
Kwali,Big Ideas Supermarket and Pharmacy,supermarket,62587.07586115474,40074.34375,76.69097350179761
Kwali,"LEA Primary and Secondary School, Galadinma",school,62428.156006928504,40074.34375,77.91948119249945
Kwali,St Raphael Children`s Hospital,hospital,62100.08136586724,40074.34375,80.51821766439562
Kwali,Cok Best Mall,mall,55973.845709438174,40074.34375,148.57754802385887
Kwali,park_843331857,park,47564.87705938453,40074.34375,344.46892936347086
Kwali,park_843331826,park,47684.46258436456,40074.34375,340.3741124282252
Kwali,park_843331824,park,47564.87705938453,40074.34375,344.46892936347086
Kwali,park_843331762,park,47424.64088169932,40074.34375,349.33366080379767
Kwali,park_843331828,park,47639.08593614602,40074.34375,341.9221255907127
Kwali,park_843331827,park,47787.22380242692,40074.34375,336.89429671622474
